state,year,month,TMAX,TMIN,PRCP,SNOW,SNWD
TN,2016,3,17.2,3.9,43,0,0
TN,2016,4,24.4,2.8,140,0,0
TN,2016,4,18.9,11.7,5,0,0
TN,2016,4,22.2,13.3,81,0,0
TN,2016,4,25.0,12.8,191,0,0
TN,2016,5,13.9,6.1,0,0,0
TN,2016,5,21.1,7.2,0,0,0
TN,2016,5,23.9,8.9,114,0,0
TN,2016,6,30.6,18.3,0,0,0
TN,2016,6,31.1,18.9,0,0,0
TN,2016,6,33.3,16.1,0,0,0
TN,2016,6,31.7,16.7,0,0,0
TN,2016,6,30.6,15.6,0,0,0
TN,2016,6,29.4,19.4,5,0,0
TN,2016,6,31.7,18.3,455,0,0
TN,2016,6,28.9,18.3,0,0,0
TN,2016,6,31.1,16.7,0,0,0
TN,2016,7,30.0,13.9,0,0,0
TN,2016,7,30.6,20.6,25,0,0
TN,2016,8,32.2,21.7,0,0,0
TN,2016,8,33.9,21.7,0,0,0
TN,2016,8,33.3,21.1,0,0,0
TN,2016,8,33.9,21.1,0,0,0
TN,2016,8,34.4,21.1,0,0,0
TN,2016,9,32.2,17.8,0,0,0
TN,2016,9,32.8,21.1,0,0,0
TN,2016,9,30.6,19.4,0,0,0
TN,2016,9,34.4,21.7,0,0,0
TN,2016,10,25.6,12.8,0,0,0
TN,2016,10,23.9,8.9,0,0,0
TN,2016,11,13.9,12.8,0,0,0
TN,2016,11,7.8,11.1,0,0,0
TN,2016,11,29.4,13.3,0,0,0
TN,2016,11,25.6,7.8,0,0,0
TN,2016,11,31.1,15.0,0,0,0
TN,2016,12,20.0,0.0,130,0,0
TN,2016,12,12.2,0.0,3,0,0
TN,2016,12,7.8,-1.6,0,0,0
TN,2016,12,11.7,-1.1,0,0,0
TX,2015,1,-5.0,-13.9,0,0,0
TX,2015,1,7.2,5.0,3,0,0
TX,2015,1,7.8,5.0,0,0,0
TX,2015,1,3.3,0.6000000000000001,112,0,0
TX,2015,1,1.7000000000000002,-7.7,0,0,50
TX,2015,1,-1.1,-6.1,0,0,0
TX,2015,2,14.4,6.1,36,0,0
TX,2015,2,7.2,0.6000000000000001,71,0,0
TX,2015,2,7.2,-1.7000000000000002,0,0,0
TX,2015,2,15.0,6.1,30,0,0
TX,2015,2,8.3,2.2,66,0,0
TX,2015,2,26.1,17.8,20,0,0
TX,2015,2,23.3,4.4,0,0,0
TX,2015,2,7.2,3.9,107,0,0
TX,2015,3,11.7,-0.5,0,0,0
TX,2015,3,9.4,-8.3,69,0,0
TX,2015,3,13.3,-3.9,0,0,0
TX,2015,3,10.0,3.3,23,0,0
TX,2015,4,28.9,18.3,0,0,0
TX,2015,4,28.3,12.2,0,0,0
TX,2015,4,30.6,8.9,0,0,0
TX,2015,4,29.4,19.4,3,0,0
TX,2015,4,26.1,21.7,0,0,0
TX,2015,4,26.1,21.7,5,0,0
TX,2015,4,26.7,19.4,0,0,0
TX,2015,4,26.1,17.8,15,0,0
TX,2015,4,27.2,12.8,36,0,0
TX,2015,5,20.0,10.6,0,0,0
TX,2015,5,26.1,8.3,0,0,0
TX,2015,5,27.2,18.3,0,0,0
TX,2015,5,28.3,12.8,0,0,0
TX,2015,6,35.0,17.2,0,0,0
TX,2015,6,26.7,13.3,0,0,0
TX,2015,6,25.0,14.4,0,0,0
TX,2015,6,27.8,21.1,0,0,0
TX,2015,6,28.9,15.0,0,0,0
TX,2015,6,28.3,13.9,0,0,0
TX,2015,6,25.0,15.0,0,0,0
TX,2015,6,26.1,14.4,0,0,0
TX,2015,7,31.7,18.9,0,0,0
TX,2015,7,36.7,22.8,0,0,0
TX,2015,7,33.9,18.9,0,0,0
TX,2015,7,34.4,23.3,0,0,0
TX,2015,7,34.4,19.4,0,0,0
TX,2015,7,32.8,20.0,0,0,0
TX,2015,8,35.6,18.9,0,0,0
TX,2015,8,37.2,24.4,0,0,0
TX,2015,8,36.1,19.4,0,0,0
TX,2015,8,34.4,21.1,0,0,0
TX,2015,8,35.6,23.9,0,0,0
TX,2015,8,35.6,21.1,0,0,0
TX,2015,9,29.4,17.2,521,0,0
TX,2015,9,34.4,17.8,0,0,0
TX,2015,9,31.1,22.2,0,0,0
TX,2015,9,35.0,17.2,0,0,0
TX,2015,9,35.6,15.0,0,0,0
TX,2015,9,31.1,22.8,15,0,0
TX,2015,9,36.1,22.8,0,0,0
TX,2015,9,33.9,17.2,0,0,0
TX,2015,9,28.3,15.0,46,0,0
TX,2015,10,29.4,17.8,0,0,0
TX,2015,10,32.8,21.1,0,0,0
TX,2015,10,34.4,18.3,0,0,0
TX,2015,10,31.7,17.2,0,0,0
TX,2015,10,30.0,18.3,0,0,0
TX,2015,10,35.6,16.1,0,0,0
TX,2015,10,34.4,17.2,0,0,0
TX,2015,10,28.9,15.0,0,0,0
TX,2015,10,33.3,15.6,0,0,0
TX,2015,10,33.9,20.0,0,0,0
TX,2015,11,24.4,17.8,58,0,0
TX,2015,11,26.1,13.9,3,0,0
TX,2015,11,23.9,18.9,3,0,0
TX,2015,11,16.1,8.9,0,0,0
TX,2015,11,19.4,5.0,33,0,0
TX,2015,11,30.0,22.8,0,0,0
TX,2015,11,18.9,13.3,188,0,0
TX,2015,11,20.0,12.8,0,0,0
TX,2015,11,26.7,13.3,0,0,0
TX,2015,11,16.1,11.1,51,0,0
TX,2015,12,11.7,-4.3,0,0,0
TX,2015,12,10.6,2.2,0,0,0
TX,2015,12,11.1,3.9,25,0,0
TX,2015,12,15.0,0.6000000000000001,0,0,0
TX,2015,12,11.1,9.4,0,0,0
TX,2016,1,7.8,0.0,0,0,0
TX,2016,1,8.9,4.4,0,0,0
TX,2016,1,1.1,-0.6000000000000001,0,0,25
TX,2016,1,-1.7000000000000002,-10.6,0,0,127
TX,2016,1,7.8,1.1,0,0,0
TX,2016,1,11.7,3.9,0,0,0
TX,2016,1,11.7,2.8,0,0,0
TX,2016,2,23.9,6.1,0,0,0
TX,2016,2,20.0,0.0,0,0,0
TX,2016,2,13.3,-2.2,0,0,0
TX,2016,2,12.8,-2.8,0,0,0
TX,2016,2,16.1,-1.7000000000000002,0,0,0
TX,2016,2,23.3,4.4,0,0,0
TX,2016,2,7.8,-3.9,0,0,0
TX,2016,3,23.9,11.1,0,0,0
TX,2016,3,26.1,5.6,0,0,0
TX,2016,3,25.0,8.3,0,0,0
TX,2016,3,20.6,4.4,0,0,0
TX,2016,3,25.6,7.2,0,0,0
TX,2016,3,22.2,5.0,0,0,0
TX,2016,3,27.8,3.9,0,0,0
TX,2016,3,23.3,5.0,0,0,0
TX,2016,3,15.6,1.1,0,0,0
TX,2016,4,18.3,0.0,0,0,0
TX,2016,4,16.1,7.8,61,0,0
TX,2016,4,17.2,5.0,0,0,0
TX,2016,4,18.9,1.7000000000000002,0,0,0
TX,2016,4,25.0,10.0,5,0,0
TX,2016,4,28.3,12.8,3,0,0
TX,2016,5,31.1,6.7,0,0,0
TX,2016,5,25.0,11.7,0,0,0
TX,2016,5,30.0,13.3,0,0,0
TX,2016,5,39.4,13.3,0,0,0
TX,2016,5,31.1,8.9,0,0,0
TX,2016,5,26.1,15.0,0,0,0
TX,2016,5,30.6,11.1,0,0,0
TX,2016,5,31.7,20.0,0,0,0
TX,2016,5,21.7,13.9,0,0,0
TX,2016,5,28.3,14.4,0,0,0
TX,2016,5,30.0,15.0,0,0,0
TX,2016,5,28.3,16.7,274,0,0
TX,2016,6,30.6,20.0,0,0,0
TX,2016,6,31.7,16.7,221,0,0
TX,2016,6,31.7,20.6,0,0,0
TX,2016,6,24.4,13.9,0,0,0
TX,2016,7,35.6,22.2,0,0,0
TX,2016,7,32.2,24.4,0,0,0
TX,2016,7,36.1,20.0,0,0,0
TX,2016,7,28.3,16.7,0,0,0
TX,2016,7,37.8,24.4,0,0,0
TX,2016,7,33.3,21.7,0,0,0
TX,2016,7,35.6,23.9,0,0,0
TX,2016,7,38.3,27.2,0,0,0
TX,2016,8,35.6,24.4,0,0,0
TX,2016,8,32.8,20.6,0,0,0
TX,2016,8,36.7,23.9,0,0,0
TX,2016,8,37.2,23.3,0,0,0
TX,2016,8,37.2,24.4,0,0,0
TX,2016,8,36.7,23.3,0,0,0
TX,2016,8,38.3,24.4,0,0,0
TX,2016,8,35.6,22.2,0,0,0
TX,2016,8,37.2,23.9,0,0,0
TX,2016,8,35.0,23.9,0,0,0
TX,2016,8,35.0,23.9,0,0,0
TX,2016,8,36.1,24.4,0,0,0
TX,2016,8,36.7,20.6,0,0,0
TX,2016,8,35.6,25.6,0,0,0
TX,2016,9,29.4,20.0,20,0,0
TX,2016,9,33.3,23.3,0,0,0
TX,2016,9,35.0,21.1,0,0,0
TX,2016,9,27.8,19.4,0,0,0
TX,2016,10,30.0,17.8,0,0,0
TX,2016,10,27.8,15.6,0,0,0
TX,2016,10,27.2,12.8,0,0,0
TX,2016,10,26.1,11.1,0,0,0
TX,2016,10,28.3,13.9,0,0,0
TX,2016,11,24.4,13.3,0,0,0
TX,2016,11,28.9,16.1,0,0,0
TX,2016,11,32.8,15.0,0,0,0
TX,2016,11,23.3,17.2,0,0,0
TX,2016,11,30.6,19.4,0,0,0
TX,2016,11,28.9,18.9,0,0,0
TX,2016,11,17.2,15.0,0,0,0
TX,2016,12,14.4,-4.4,0,0,0
TX,2016,12,10.6,-8.3,0,0,0
TX,2016,12,11.1,-7.2,0,0,0
UT,2015,1,-7.2,-23.3,0,0,152
UT,2015,1,-6.1,-16.1,0,0,127
UT,2015,1,-6.7,-20.0,0,0,51
UT,2015,2,10.0,-3.9,0,0,0
UT,2015,2,15.6,1.7000000000000002,0,0,0
UT,2015,2,7.8,-7.8,0,0,0
UT,2015,2,5.6,-2.8,0,0,0
UT,2015,2,6.1,-6.1,0,0,0
UT,2015,3,2.8,-1.7000000000000002,20,25,51
UT,2015,3,2.8,-10.6,0,0,0
UT,2015,3,10.0,-3.3,0,0,0
UT,2015,3,-1.7000000000000002,-11.7,0,0,1219
UT,2015,3,11.7,-5.0,0,0,0
UT,2015,4,26.1,3.9,0,0,0
UT,2015,4,16.7,0.0,3,0,0
UT,2015,5,21.7,6.7,0,0,0
UT,2015,5,24.4,3.9,25,0,0
UT,2015,5,31.7,7.2,0,0,0
UT,2015,5,21.1,4.4,0,0,0
UT,2015,6,27.8,10.0,0,0,0
UT,2015,6,32.2,17.8,0,0,0
UT,2015,6,30.6,18.3,0,0,0
UT,2015,6,31.1,10.6,0,0,0
UT,2015,7,31.1,18.9,0,0,0
UT,2015,7,24.4,16.7,0,0,0
UT,2015,7,30.6,13.3,0,0,0
UT,2015,7,35.0,18.9,0,0,0
UT,2015,7,30.6,13.3,0,0,0
UT,2015,7,27.2,12.8,0,0,0
UT,2015,8,36.7,23.3,0,0,0
UT,2015,8,36.1,15.0,0,0,0
UT,2015,8,35.6,14.4,0,0,0
UT,2015,8,27.2,12.8,0,0,0
UT,2015,8,34.4,12.2,0,0,0
UT,2015,8,35.0,18.3,0,0,0
UT,2015,8,36.7,15.6,0,0,0
UT,2015,9,31.7,15.0,0,0,0
UT,2015,9,33.3,12.8,0,0,0
UT,2015,9,26.7,10.0,0,0,0
UT,2015,9,20.0,8.3,0,0,0
UT,2015,9,30.6,13.9,0,0,0
UT,2015,10,27.8,10.0,0,0,0
UT,2015,10,29.4,11.1,0,0,0
UT,2015,11,1.7000000000000002,-7.2,0,0,0
UT,2015,11,1.1,-10.0,0,51,0
UT,2015,12,5.6,-14.4,0,0,0
UT,2016,1,-6.0,-21.0,0,0,0
UT,2016,2,12.2,-5.6,363,147,178
UT,2016,2,-2.8,-8.3,0,0,229
UT,2016,2,0.0,-13.3,30,91,229
UT,2016,2,17.8,0.6000000000000001,135,0,0
UT,2016,2,-2.2,-7.8,333,102,152
UT,2016,3,21.1,7.2,0,0,0
UT,2016,3,10.0,-3.9,0,0,0
UT,2016,3,22.8,-2.8,0,0,0
UT,2016,4,17.2,1.7000000000000002,0,0,0
UT,2016,4,12.8,0.0,0,0,0
UT,2016,4,14.4,-4.4,0,0,0
UT,2016,4,7.8,-3.3,0,0,0
UT,2016,5,20.6,7.2,79,0,0
UT,2016,5,13.9,4.4,0,0,0
UT,2016,6,30.6,10.6,0,0,0
UT,2016,6,23.9,12.2,0,0,0
UT,2016,8,35.0,16.1,3,0,0
UT,2016,10,15.6,8.3,0,0,0
UT,2016,10,25.6,15.6,0,0,0
UT,2016,11,11.7,6.1,0,0,0
UT,2016,11,9.4,0.0,8,0,0
UT,2016,11,10.6,1.7000000000000002,71,25,0
UT,2016,11,9.4,3.9,23,0,0
UT,2016,11,17.2,-2.8,38,0,0
UT,2016,11,17.2,-0.6000000000000001,0,0,0
UT,2016,12,1.1,-6.7,3,13,203
UT,2016,12,2.2,-5.6,0,0,0
UT,2016,12,5.6,-7.8,0,0,0
VA,2015,1,5.6,-5.0,0,0,0
VA,2015,1,-2.8,-8.9,0,0,0
VA,2015,2,5.0,-9.4,0,0,0
VA,2015,2,2.8,-10.6,0,0,25
VA,2015,3,7.8,-11.7,3,0,51
VA,2015,4,22.8,2.2,0,0,0
VA,2015,5,25.0,8.3,0,0,0
VA,2015,5,21.7,6.1,0,0,0
VA,2015,7,32.2,17.8,3,0,0
VA,2015,7,30.6,18.3,0,0,0
VA,2015,7,30.6,22.8,592,0,0
VA,2015,8,28.9,14.4,0,0,0
VA,2015,9,29.4,13.3,0,0,0
VA,2015,9,28.9,16.1,23,0,0
VA,2015,9,17.8,16.7,0,0,0
VA,2015,11,19.4,0.0,5,0,0
VA,2015,11,18.3,3.3,0,0,0
VA,2015,11,17.2,-0.6000000000000001,0,0,0
VA,2015,11,17.2,-3.9,8,0,0
VA,2015,12,6.1,4.4,244,0,0
VA,2015,12,8.3,4.4,249,0,0
VA,2015,12,5.6,3.9,173,0,0
VA,2016,1,15.0,5.6,10,173,178
VA,2016,1,17.8,6.7,13,140,76
VA,2016,1,13.3,3.3,0,10,406
VA,2016,1,13.3,0.6000000000000001,0,503,508
VA,2016,2,13.3,5.0,46,0,250
VA,2016,2,21.7,9.4,0,0,0
VA,2016,3,6.7,-4.4,0,0,0
VA,2016,3,5.6,2.8,0,0,0
VA,2016,4,28.3,17.8,13,0,0
VA,2016,4,22.8,10.0,46,0,0
VA,2016,4,19.4,14.4,18,0,0
VA,2016,4,23.3,12.2,81,0,0
VA,2016,5,15.6,12.8,66,0,0
VA,2016,5,13.3,5.0,43,0,0
VA,2016,5,25.0,5.0,38,0,0
VA,2016,6,30.6,17.2,0,0,0
VA,2016,6,27.2,15.6,0,0,0
VA,2016,7,30.0,18.3,71,0,0
VA,2016,7,27.2,17.8,0,0,0
VA,2016,8,31.7,21.7,0,0,0
VA,2016,8,31.1,20.6,20,0,0
VA,2016,9,31.1,18.3,0,0,0
VA,2016,9,32.8,18.9,0,0,0
VA,2016,9,30.6,19.4,0,0,0
VA,2016,9,33.3,18.3,0,0,0
VA,2016,9,33.3,18.3,18,0,0
VA,2016,10,21.1,13.3,104,0,0
VA,2016,10,20.6,15.6,140,0,0
VA,2016,10,18.3,14.4,246,0,0
VA,2016,11,3.9,-6.1,0,0,0
VA,2016,11,15.6,5.6,0,0,0
VA,2016,12,21.7,10.0,0,0,0
VT,2015,1,-6.7,-12.2,0,0,76
VT,2015,2,-10.6,-22.8,91,107,229
VT,2015,2,-12.8,-23.9,0,0,178
VT,2015,4,-7.8,-13.9,0,0,2235
VT,2015,6,22.8,7.2,300,0,0
VT,2015,7,22.2,13.9,0,0,0
VT,2015,7,25.6,13.3,79,0,0
VT,2015,9,29.4,10.6,0,0,0
VT,2015,10,14.4,8.3,0,0,0
VT,2015,12,3.3,-7.2,102,0,0
VT,2015,12,1.7000000000000002,-8.3,25,0,0
VT,2016,1,2.8,-3.3,0,0,127
VT,2016,2,11.1,-2.1,0,0,0
VT,2016,6,25.6,7.2,0,0,0
VT,2016,9,21.7,-1.1,53,0,0
VT,2016,10,16.7,1.7000000000000002,216,0,0
VT,2016,10,17.2,1.7000000000000002,0,0,0
WA,2015,1,-5.6,-11.7,0,0,51
WA,2015,1,-2.1,-12.7,0,0,0
WA,2015,1,3.9,-6.6,0,0,0
WA,2015,1,-5.0,-13.9,0,13,25
WA,2015,3,15.6,-2.2,0,0,0
WA,2015,3,6.7,-10.0,0,0,0
WA,2015,3,12.2,-2.8,0,0,0
WA,2015,5,18.3,5.0,0,0,0
WA,2015,5,13.9,7.8,13,0,0
WA,2015,6,29.4,13.3,0,0,0
WA,2015,7,18.9,16.1,10,0,0
WA,2015,7,33.9,17.2,0,0,0
WA,2015,8,37.2,8.3,0,0,0
WA,2015,9,13.3,9.4,173,0,0
WA,2015,9,25.6,8.9,0,0,0
WA,2015,10,27.8,-0.6000000000000001,0,0,0
WA,2015,11,13.9,10.0,279,0,0
WA,2015,11,11.7,-0.6000000000000001,15,0,0
WA,2015,11,6.7,-5.0,0,0,0
WA,2015,12,-2.8,-6.7,8,0,25
WA,2015,12,-3.9,-6.1,0,0,0
WA,2016,1,-6.1,-13.3,0,0,178
WA,2016,1,-7.8,-16.1,0,0,127
WA,2016,2,5.6,-4.4,0,0,0
WA,2016,2,5.6,-3.3,0,0,0
WA,2016,2,7.2,3.3,3,0,0
WA,2016,2,1.1,-10.6,0,0,686
WA,2016,2,7.8,1.1,38,0,0
WA,2016,3,9.4,-0.6000000000000001,13,0,0
WA,2016,3,8.3,2.8,533,3,0
WA,2016,3,11.7,3.9,51,0,0
WA,2016,4,12.2,4.4,0,0,4547
WA,2016,5,18.9,4.4,0,0,0
WA,2016,5,20.0,6.1,0,0,0
WA,2016,5,25.0,10.0,0,0,0
WA,2016,6,28.9,12.2,0,0,0
WA,2016,6,29.4,14.4,0,0,0
WA,2016,7,32.8,18.3,0,0,0
WA,2016,7,27.8,11.7,0,0,0
WA,2016,7,32.8,11.1,0,0,0
WA,2016,8,28.3,13.3,0,0,0
WA,2016,8,23.3,7.2,0,0,0
WA,2016,9,27.8,9.4,0,0,0
WA,2016,10,20.0,3.9,25,0,0
WA,2016,10,20.0,9.4,61,0,0
WA,2016,10,20.0,5.6,0,0,0
WA,2016,11,9.4,3.3,43,0,0
WA,2016,11,13.3,6.1,5,0,0
WA,2016,12,7.2,2.2,25,64,76
WA,2016,12,5.0,-1.7000000000000002,0,0,0
WA,2016,12,2.8,0.0,18,0,0
WA,2016,12,10.6,2.8,25,25,25
WA,2016,12,3.9,1.1,262,0,0
WI,2015,1,-8.3,-20.0,0,0,0
WI,2015,1,-6.0,-17.7,13,15,380
WI,2015,1,-7.8,-17.8,0,0,0
WI,2015,1,-7.2,-18.9,0,0,0
WI,2015,1,-1.1,-11.1,0,0,0
WI,2015,1,-6.7,-18.9,0,0,0
WI,2015,2,0.0,-6.7,89,56,76
WI,2015,2,0.0,-6.1,107,127,127
WI,2015,2,-2.2,-11.7,0,0,25
WI,2015,3,-11.6,-24.3,0,0,150
WI,2015,3,-9.4,-20.0,0,0,51
WI,2015,3,-9.4,-11.7,0,0,229
WI,2015,3,-11.7,-25.0,0,0,254
WI,2015,3,-8.9,-25.6,3,0,229
WI,2015,4,14.4,-4.4,0,0,0
WI,2015,4,14.4,0.6000000000000001,0,0,0
WI,2015,4,17.2,-1.1,0,0,0
WI,2015,4,24.4,1.1,0,0,0
WI,2015,5,20.0,3.3,0,0,0
WI,2015,5,12.8,2.2,0,0,0
WI,2015,6,22.2,2.8,0,0,0
WI,2015,6,19.4,2.2,0,0,0
WI,2015,7,23.3,12.2,0,0,0
WI,2015,7,16.1,2.8,0,0,0
WI,2015,7,17.8,16.1,0,0,0
WI,2015,8,28.9,15.6,3,0,0
WI,2015,8,30.0,16.7,0,0,0
WI,2015,8,26.7,10.0,0,0,0
WI,2015,8,27.8,15.0,0,0,0
WI,2015,8,30.0,17.8,0,0,0
WI,2015,8,26.1,11.1,0,0,0
WI,2015,9,24.4,16.1,0,0,0
WI,2015,10,16.7,-1.1,0,0,0
WI,2015,10,17.2,5.6,0,0,0
WI,2015,10,18.3,4.4,0,0,0
WI,2015,10,15.0,-1.1,0,0,0
WI,2015,11,14.4,0.0,76,0,0
WI,2015,11,14.4,8.9,51,0,0
WI,2015,11,16.1,5.0,0,0,0
WI,2015,11,10.0,-0.6000000000000001,0,0,0
WI,2015,11,12.8,9.4,56,0,0
WI,2015,12,3.3,-1.7000000000000002,66,0,0
WI,2015,12,3.3,0.0,112,0,0
WI,2015,12,1.1,-0.6000000000000001,43,20,25
WI,2015,12,4.4,0.0,213,0,0
WI,2015,12,2.8,-4.4,76,0,0
WI,2016,1,-5.6,-10.0,0,5,76
WI,2016,1,-2.2,-7.8,3,5,152
WI,2016,1,-6.7,-10.6,0,0,102
WI,2016,1,-5.6,-9.4,0,0,178
WI,2016,1,-1.1,-17.8,0,0,152
WI,2016,2,6.7,-1.6,0,0,0
WI,2016,2,4.4,-1.7000000000000002,36,0,0
WI,2016,2,2.8,-3.9,30,0,25
WI,2016,2,3.3,-3.9,46,0,25
WI,2016,2,3.9,-5.6,0,0,127
WI,2016,2,6.1,0.6000000000000001,0,0,0
WI,2016,2,3.3,-2.8,28,0,51
WI,2016,2,2.2,-6.1,3,0,152
WI,2016,2,2.8,-9.4,0,0,76
WI,2016,2,4.4,-8.9,0,0,102
WI,2016,2,2.2,-3.9,0,0,127
WI,2016,3,-2.2,-10.0,0,0,76
WI,2016,3,1.7000000000000002,-9.4,0,0,76
WI,2016,3,8.3,-11.1,0,0,25
WI,2016,3,6.7,-6.1,0,0,102
WI,2016,3,-5.0,-7.2,0,0,203
WI,2016,4,5.0,-2.8,25,0,0
WI,2016,4,8.3,1.1,48,0,0
WI,2016,4,7.8,0.0,5,0,0
WI,2016,4,1.1,-4.4,61,25,0
WI,2016,4,1.1,-2.2,15,13,0
WI,2016,5,20.6,6.1,5,0,0
WI,2016,5,13.3,1.7000000000000002,10,0,0
WI,2016,5,8.9,1.1,0,0,0
WI,2016,6,23.9,16.1,201,0,0
WI,2016,6,23.3,12.8,104,0,0
WI,2016,6,18.3,3.3,8,0,0
WI,2016,7,28.3,13.3,51,0,0
WI,2016,7,23.9,13.3,0,0,0
WI,2016,8,27.2,10.0,0,0,0
WI,2016,9,20.0,10.0,0,0,0
WI,2016,9,23.3,11.1,0,0,0
WI,2016,10,18.3,7.8,0,0,0
WI,2016,10,16.1,11.7,15,0,0
WI,2016,10,21.7,7.2,0,0,0
WI,2016,10,21.7,9.4,0,0,0
WI,2016,10,20.6,10.6,0,0,0
WI,2016,10,15.6,13.3,157,0,0
WI,2016,10,19.4,6.1,0,0,0
WI,2016,10,17.2,14.4,8,0,0
WI,2016,10,16.1,14.4,25,0,0
WI,2016,11,2.2,6.7,0,0,0
WI,2016,11,0.0,-7.8,0,0,0
WI,2016,11,13.9,4.4,0,0,0
WI,2016,11,12.2,8.3,0,0,0
WI,2016,11,12.2,5.0,0,0,0
WI,2016,11,13.9,6.1,0,0,0
WI,2016,11,1.7000000000000002,6.7,0,0,0
WI,2016,12,3.3,0.6000000000000001,20,0,0
WI,2016,12,6.7,2.2,5,0,0
WI,2016,12,3.3,-0.5,0,0,0
WI,2016,12,1.1,-1.1,41,0,0
WV,2015,1,3.3,-4.3,0,0,0
WV,2015,4,18.3,-4.4,0,0,0
WV,2015,4,22.2,-0.6000000000000001,0,0,0
WV,2015,5,30.6,12.8,0,0,0
WV,2015,6,25.0,11.7,10,0,0
WV,2015,6,28.3,15.0,0,0,0
WV,2015,6,27.8,12.2,79,0,0
WV,2015,7,27.8,19.4,25,0,0
WV,2015,8,30.0,16.1,0,0,0
WV,2015,8,29.4,16.7,0,0,0
WV,2015,8,29.4,17.8,0,0,0
WV,2015,9,30.6,10.0,58,0,0
WV,2015,10,18.3,12.8,5,0,0
WV,2015,10,20.0,15.0,8,0,0
WV,2015,10,14.4,8.3,13,0,0
WV,2015,11,15.0,-3.9,0,0,0
WV,2015,12,13.3,5.6,114,0,0
WV,2015,12,14.4,8.9,165,0,0
WV,2016,3,2.8,-8.3,0,15,0
WV,2016,3,-6.1,-10.0,74,25,25
WV,2016,3,3.9,-6.7,30,0,0
WV,2016,3,3.9,-4.4,51,51,0
WV,2016,4,22.2,4.4,41,0,0
WV,2016,4,25.6,17.2,3,0,0
WV,2016,4,22.2,9.4,0,0,0
WV,2016,4,21.1,10.0,0,0,0
WV,2016,4,22.2,-2.2,76,0,0
WV,2016,6,28.9,14.4,0,0,0
WV,2016,6,27.2,9.4,0,0,0
WV,2016,6,30.6,14.4,0,0,0
WV,2016,8,28.3,18.9,13,0,0
WV,2016,8,29.4,18.9,0,0,0
WV,2016,9,33.3,21.7,5,0,0
WV,2016,9,24.4,14.4,99,0,0
WV,2016,10,24.4,13.3,0,0,0
WV,2016,10,23.3,12.8,114,0,0
WV,2016,11,1.1,10.6,0,0,0
WV,2016,11,3.3,11.7,0,0,0
WV,2016,12,12.2,1.7000000000000002,140,0,0
WV,2016,12,11.7,0.6000000000000001,157,0,0
WY,2015,1,-14.3,-28.8,0,0,280
WY,2015,1,-16.7,-31.1,0,0,152
WY,2015,1,-11.1,-32.2,0,0,127
WY,2015,2,-2.8,-14.4,8,15,25
WY,2015,2,2.2,-10.0,5,0,152
WY,2015,2,2.2,-6.7,0,0,0
WY,2015,2,7.8,-12.8,0,0,0
WY,2015,2,7.2,-13.3,0,0,0
WY,2015,2,2.8,-17.8,0,0,102
WY,2015,3,-6.7,-22.8,0,0,76
WY,2015,4,20.6,-7.2,0,0,0
WY,2015,4,26.1,3.9,0,0,0
WY,2015,4,21.7,-1.7000000000000002,0,0,0
WY,2015,4,17.8,-2.2,0,0,0
WY,2015,4,22.2,0.0,0,0,0
WY,2015,4,20.0,-2.2,0,0,0
WY,2015,5,17.2,-2.8,25,13,0
WY,2015,5,8.3,2.2,0,0,0
WY,2015,5,16.7,2.2,0,0,0
WY,2015,5,17.8,3.9,0,0,0
WY,2015,6,21.7,8.9,0,0,0
WY,2015,6,20.0,1.7000000000000002,0,0,0
WY,2015,7,33.3,13.9,15,0,0
WY,2015,7,31.7,7.8,0,0,0
WY,2015,7,25.6,12.2,0,0,0
WY,2015,8,33.3,8.3,0,0,0
WY,2015,8,33.3,15.0,0,0,0
WY,2015,8,36.7,13.9,0,0,0
WY,2015,8,26.7,3.3,0,0,0
WY,2015,8,37.2,15.0,0,0,0
WY,2015,8,30.0,7.2,0,0,0
WY,2015,8,29.4,1.7000000000000002,0,0,0
WY,2015,8,33.3,15.6,0,0,0
WY,2015,8,27.8,5.6,0,0,0
WY,2015,8,35.0,12.2,0,0,0
WY,2015,9,20.0,3.9,0,0,0
WY,2015,9,30.0,11.7,0,0,0
WY,2015,9,28.9,10.6,0,0,0
WY,2015,9,27.8,1.7000000000000002,0,0,0
WY,2015,9,27.8,0.6000000000000001,0,0,0
WY,2015,9,32.2,8.9,0,0,0
WY,2015,9,25.0,1.1,0,0,0
WY,2015,10,27.2,5.0,0,0,0
WY,2015,11,7.8,-1.7000000000000002,0,0,0
WY,2015,11,14.4,-3.9,0,0,0
WY,2015,11,10.6,-7.8,0,0,0
WY,2015,11,13.3,-13.3,0,5,0
WY,2015,12,-3.3,-25.6,0,0,51
WY,2016,1,-10.0,-31.1,0,0,102
WY,2016,2,2.2,-7.8,0,0,0
WY,2016,3,11.1,-12.2,0,0,0
WY,2016,3,12.8,-10.0,0,0,0
WY,2016,3,16.1,-8.3,0,0,0
WY,2016,4,3.9,-4.3,3,3,80
WY,2016,4,12.2,-1.7000000000000002,0,0,0
WY,2016,4,12.2,-1.1,0,0,0
WY,2016,4,1.1,-5.6,0,0,203
WY,2016,4,2.8,-4.4,0,0,0
WY,2016,4,2.2,-3.9,0,0,152
WY,2016,5,17.2,5.0,0,0,0
WY,2016,5,9.4,1.7000000000000002,0,0,0
WY,2016,5,25.0,11.1,0,0,0
